datetime,temp,rh,pressure,ws,wd,ch,solrad
26/11/2020,29.31,69.88,1007.76,1.06,169.61,0.19,202.22
27/11/2020,28.8,73.93,1008.31,0.88,98.63,0,213.93
28/11/2020,29.11,69.13,1008.25,1.01,147.99,0.11,142.81
29/11/2020,27.62,73.82,1008.87,1.96,236.48,0.54,143.21
30/11/2020,27.94,71.63,1008.69,1.88,228.39,0,129.31
01/12/2020,29.34,65.12,1007.88,1.56,199,0,235.16
02/12/2020,29.18,71.88,1007.53,1.45,210.51,0.69,213.69
03/12/2020,27.66,77.29,1008.32,0.97,175.99,1.16,109.27
04/12/2020,27.88,77.68,1007.72,1.28,191.08,8.83,137.31
05/12/2020,27.08,80.41,1007.26,1.27,218.05,10.46,109.95
06/12/2020,26.07,88.27,1007.73,1.48,207.41,12.36,52.18
07/12/2020,26.57,85.33,1008.72,1.14,210.17,5.12,84.2
08/12/2020,28.59,74.55,1007.29,1.87,224.65,7.69,193.24
09/12/2020,28.9,70.95,1006.71,1.95,254.25,0,143.79
10/12/2020,28.27,74.48,1007.78,1.43,201.58,0.12,168.24
11/12/2020,27.53,78.74,1008.37,1.52,223.1,2.11,151.46
12/12/2020,28.24,72.07,1007.5,1.46,215.99,0,154.88
13/12/2020,27.38,77.15,1007.93,1.49,218.01,0,84.03
14/12/2020,27.95,74.31,1008.62,1.64,204.93,0,121.89
15/12/2020,28.17,71.51,1009.11,1.66,220.52,6.6,143.44
16/12/2020,28.12,74.65,1008.1,1.75,205.65,0.63,172.3
17/12/2020,28.12,72.97,1007.64,1.84,239.11,0,178.28
18/12/2020,28.3,71.16,1007.41,1.76,249.33,0,177.7
19/12/2020,28.62,69.41,1008.04,1.76,245.03,0,170.57
20/12/2020,27.05,78.07,1008.52,1.75,228.47,3.68,155.14
21/12/2020,27.64,73.42,1008.21,1.51,224.94,0.14,120.16
22/12/2020,28.47,70.46,1007.85,1.16,173.44,0,141.93
23/12/2020,29.96,61.63,1006.58,1.28,171.43,0,207.02
24/12/2020,28.33,67.89,1007.54,1.62,185.11,0,172.97
25/12/2020,29.5,61.93,1008.16,1.79,231.18,0,231.09
26/12/2020,29.9,60.33,1008.45,1.67,224.14,0.17,201.65
27/12/2020,29.39,65.35,1008.05,1.77,240.74,0,198.57
28/12/2020,29.05,69,1007.73,1.85,246.77,0,167.59
29/12/2020,28.55,65.59,1007.94,1.92,231.11,0,144.21
30/12/2020,27.34,75.13,1007.78,1.41,205.57,3.55,118.64
31/12/2020,26.5,83.21,1008.11,1.05,194.74,7.57,84.83
